start	end	type	var
4486	4487	IS_AST_PARENT	
4486	4488	IS_AST_PARENT	
4485	4486	IS_AST_PARENT	
4484	4485	IS_AST_PARENT	
4490	4491	IS_AST_PARENT	
4490	4492	IS_AST_PARENT	
4489	4490	IS_AST_PARENT	
4484	4489	IS_AST_PARENT	
4495	4496	IS_AST_PARENT	
4495	4497	IS_AST_PARENT	
4494	4495	IS_AST_PARENT	
4494	4498	IS_AST_PARENT	
4493	4494	IS_AST_PARENT	
4484	4493	IS_AST_PARENT	
4501	4502	IS_AST_PARENT	
4501	4503	IS_AST_PARENT	
4500	4501	IS_AST_PARENT	
4500	4504	IS_AST_PARENT	
4499	4500	IS_AST_PARENT	
4484	4499	IS_AST_PARENT	
4507	4508	IS_AST_PARENT	
4507	4509	IS_AST_PARENT	
4506	4507	IS_AST_PARENT	
4506	4510	IS_AST_PARENT	
4505	4506	IS_AST_PARENT	
4484	4505	IS_AST_PARENT	
4512	4513	IS_AST_PARENT	
4515	4516	IS_AST_PARENT	
4514	4515	IS_AST_PARENT	
4519	4520	IS_AST_PARENT	
4519	4521	IS_AST_PARENT	
4518	4519	IS_AST_PARENT	
4517	4518	IS_AST_PARENT	
4522	4523	IS_AST_PARENT	
4517	4522	IS_AST_PARENT	
4524	4525	IS_AST_PARENT	
4517	4524	IS_AST_PARENT	
4526	4527	IS_AST_PARENT	
4517	4526	IS_AST_PARENT	
4514	4517	IS_AST_PARENT	
4512	4514	IS_AST_PARENT	
4511	4512	IS_AST_PARENT	
4484	4511	IS_AST_PARENT	
4531	4532	IS_AST_PARENT	
4533	4534	IS_AST_PARENT	
4533	4535	IS_AST_PARENT	
4531	4533	IS_AST_PARENT	
4530	4531	IS_AST_PARENT	
4536	4537	IS_AST_PARENT	
4536	4538	IS_AST_PARENT	
4530	4536	IS_AST_PARENT	
4529	4530	IS_AST_PARENT	
4528	4529	IS_AST_PARENT	
4543	4544	IS_AST_PARENT	
4543	4545	IS_AST_PARENT	
4542	4543	IS_AST_PARENT	
4546	4547	IS_AST_PARENT	
4546	4548	IS_AST_PARENT	
4542	4546	IS_AST_PARENT	
4541	4542	IS_AST_PARENT	
4540	4541	IS_AST_PARENT	
4552	4553	IS_AST_PARENT	
4552	4554	IS_AST_PARENT	
4551	4552	IS_AST_PARENT	
4555	4556	IS_AST_PARENT	
4555	4557	IS_AST_PARENT	
4551	4555	IS_AST_PARENT	
4550	4551	IS_AST_PARENT	
4550	4558	IS_AST_PARENT	
4549	4550	IS_AST_PARENT	
4540	4549	IS_AST_PARENT	
4563	4564	IS_AST_PARENT	
4563	4565	IS_AST_PARENT	
4562	4563	IS_AST_PARENT	
4562	4566	IS_AST_PARENT	
4561	4562	IS_AST_PARENT	
4561	4567	IS_AST_PARENT	
