command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	2840	File	tmp/17_0.c								
ANR	2841	Function	dprintf_formatf	1:0:0:6787							
ANR	2842	FunctionDef	"dprintf_formatf (void * data , int ( * stream ) ( int , FILE * ) , const char * format , va_list ap_save)"		2841	0					
ANR	2843	CompoundStatement		1:119:119:6787	2841	0					
ANR	2844	IdentifierDeclStatement	const char * digits = lower_digits ;	2:1:122:157	2841	0	True				
ANR	2845	IdentifierDecl	* digits = lower_digits		2841	0					
ANR	2846	IdentifierDeclType	const char *		2841	0					
ANR	2847	Identifier	digits		2841	1					
ANR	2848	AssignmentExpression	* digits = lower_digits		2841	2		=			
ANR	2849	Identifier	lower_digits		2841	0					
ANR	2850	Identifier	lower_digits		2841	1					
ANR	2851	IdentifierDeclStatement	char * f ;	3:1:160:169	2841	1	True				
ANR	2852	IdentifierDecl	* f		2841	0					
ANR	2853	IdentifierDeclType	char *		2841	0					
ANR	2854	Identifier	f		2841	1					
ANR	2855	IdentifierDeclStatement	int done = 0 ;	4:1:172:185	2841	2	True				
ANR	2856	IdentifierDecl	done = 0		2841	0					
ANR	2857	IdentifierDeclType	int		2841	0					
ANR	2858	Identifier	done		2841	1					
ANR	2859	AssignmentExpression	done = 0		2841	2		=			
ANR	2860	Identifier	done		2841	0					
ANR	2861	PrimaryExpression	0		2841	1					
ANR	2862	IdentifierDeclStatement	long param ;	5:1:188:199	2841	3	True				
ANR	2863	IdentifierDecl	param		2841	0					
ANR	2864	IdentifierDeclType	long		2841	0					
ANR	2865	Identifier	param		2841	1					
ANR	2866	IdentifierDeclStatement	long param_num = 0 ;	6:1:202:221	2841	4	True				
ANR	2867	IdentifierDecl	param_num = 0		2841	0					
ANR	2868	IdentifierDeclType	long		2841	0					
ANR	2869	Identifier	param_num		2841	1					
ANR	2870	AssignmentExpression	param_num = 0		2841	2		=			
ANR	2871	Identifier	param_num		2841	0					
ANR	2872	PrimaryExpression	0		2841	1					
ANR	2873	IdentifierDeclStatement	va_stack_t vto [ MAX_PARAMETERS ] ;	7:1:224:258	2841	5	True				
ANR	2874	IdentifierDecl	vto [ MAX_PARAMETERS ]		2841	0					
ANR	2875	IdentifierDeclType	va_stack_t [ MAX_PARAMETERS ]		2841	0					
ANR	2876	Identifier	vto		2841	1					
ANR	2877	Identifier	MAX_PARAMETERS		2841	2					
ANR	2878	IdentifierDeclStatement	char * endpos [ MAX_PARAMETERS ] ;	8:1:261:294	2841	6	True				
ANR	2879	IdentifierDecl	* endpos [ MAX_PARAMETERS ]		2841	0					
ANR	2880	IdentifierDeclType	char * [ MAX_PARAMETERS ]		2841	0					
ANR	2881	Identifier	endpos		2841	1					
ANR	2882	Identifier	MAX_PARAMETERS		2841	2					
ANR	2883	IdentifierDeclStatement	char * * end ;	9:1:297:310	2841	7	True				
ANR	2884	IdentifierDecl	* * end		2841	0					
ANR	2885	IdentifierDeclType	char * *		2841	0					
ANR	2886	Identifier	end		2841	1					
ANR	2887	IdentifierDeclStatement	char work [ BUFFSIZE ] ;	10:1:313:336	2841	8	True				
ANR	2888	IdentifierDecl	work [ BUFFSIZE ]		2841	0					
ANR	2889	IdentifierDeclType	char [ BUFFSIZE ]		2841	0					
ANR	2890	Identifier	work		2841	1					
ANR	2891	Identifier	BUFFSIZE		2841	2					
ANR	2892	IdentifierDeclStatement	va_stack_t * p ;	11:1:339:354	2841	9	True				
ANR	2893	IdentifierDecl	* p		2841	0					
ANR	2894	IdentifierDeclType	va_stack_t *		2841	0					
ANR	2895	Identifier	p		2841	1					
ANR	2896	IdentifierDeclStatement	char * workend = & work [ sizeof ( work ) - 2 ] ;	12:1:357:405	2841	10	True				
ANR	2897	IdentifierDecl	* workend = & work [ sizeof ( work ) - 2 ]		2841	0					
ANR	2898	IdentifierDeclType	char *		2841	0					
ANR	2899	Identifier	workend		2841	1					
ANR	2900	AssignmentExpression	* workend = & work [ sizeof ( work ) - 2 ]		2841	2		=			
ANR	2901	Identifier	workend		2841	0					
ANR	2902	UnaryOperationExpression	& work [ sizeof ( work ) - 2 ]		2841	1					
ANR	2903	UnaryOperator	&		2841	0					
