command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	1213	File	tmp/15_1.c								
ANR	1214	Function	jbig2_decode_mmr_line	1:0:0:3698							
ANR	1215	FunctionDef	"jbig2_decode_mmr_line (Jbig2MmrCtx * mmr , const byte * ref , byte * dst)"		1214	0					
ANR	1216	CompoundStatement		1:87:87:3698	1214	0					
ANR	1217	IdentifierDeclStatement	int a0 = - 1 ;	2:1:90:103	1214	0	True				
ANR	1218	IdentifierDecl	a0 = - 1		1214	0					
ANR	1219	IdentifierDeclType	int		1214	0					
ANR	1220	Identifier	a0		1214	1					
ANR	1221	AssignmentExpression	a0 = - 1		1214	2		=			
ANR	1222	Identifier	a0		1214	0					
ANR	1223	UnaryOperationExpression	- 1		1214	1					
ANR	1224	UnaryOperator	-		1214	0					
ANR	1225	PrimaryExpression	1		1214	1					
ANR	1226	IdentifierDeclStatement	"int a1 , a2 , b1 , b2 ;"	3:1:106:128	1214	1	True				
ANR	1227	IdentifierDecl	a1		1214	0					
ANR	1228	IdentifierDeclType	int		1214	0					
ANR	1229	Identifier	a1		1214	1					
ANR	1230	IdentifierDecl	a2		1214	1					
ANR	1231	IdentifierDeclType	int		1214	0					
ANR	1232	Identifier	a2		1214	1					
ANR	1233	IdentifierDecl	b1		1214	2					
ANR	1234	IdentifierDeclType	int		1214	0					
ANR	1235	Identifier	b1		1214	1					
ANR	1236	IdentifierDecl	b2		1214	3					
ANR	1237	IdentifierDeclType	int		1214	0					
ANR	1238	Identifier	b2		1214	1					
ANR	1239	IdentifierDeclStatement	int c = 0 ;	4:1:131:141	1214	2	True				
ANR	1240	IdentifierDecl	c = 0		1214	0					
ANR	1241	IdentifierDeclType	int		1214	0					
ANR	1242	Identifier	c		1214	1					
ANR	1243	AssignmentExpression	c = 0		1214	2		=			
ANR	1244	Identifier	c		1214	0					
ANR	1245	PrimaryExpression	0		1214	1					
ANR	1246	WhileStatement	while ( 1 )		1214	3					
ANR	1247	Condition	1	5:9:152:152	1214	0	True				
ANR	1248	PrimaryExpression	1		1214	0					
ANR	1249	CompoundStatement		6:1:71:99	1214	1					
ANR	1250	IdentifierDeclStatement	uint32_t word = mmr -> word ;	6:1:159:187	1214	0	True				
ANR	1251	IdentifierDecl	word = mmr -> word		1214	0					
ANR	1252	IdentifierDeclType	uint32_t		1214	0					
ANR	1253	Identifier	word		1214	1					
ANR	1254	AssignmentExpression	word = mmr -> word		1214	2		=			
ANR	1255	Identifier	word		1214	0					
ANR	1256	PtrMemberAccess	mmr -> word		1214	1					
ANR	1257	Identifier	mmr		1214	0					
ANR	1258	Identifier	word		1214	1					
ANR	1259	IfStatement	if ( a0 >= mmr -> width )		1214	1					
ANR	1260	Condition	a0 >= mmr -> width	7:6:195:212	1214	0	True				
ANR	1261	RelationalExpression	a0 >= mmr -> width		1214	0		>=			
ANR	1262	Identifier	a0		1214	0					
ANR	1263	PtrMemberAccess	mmr -> width		1214	1					
ANR	1264	Identifier	mmr		1214	0					
ANR	1265	Identifier	width		1214	1					
ANR	1266	BreakStatement	break ;	7:27:216:222	1214	1	True				
ANR	1267	IfStatement	if ( ( word >> ( 32 - 3 ) ) == 1 )		1214	2					
ANR	1268	Condition	( word >> ( 32 - 3 ) ) == 1	8:6:230:256	1214	0	True				
ANR	1269	EqualityExpression	( word >> ( 32 - 3 ) ) == 1		1214	0		==			
ANR	1270	ShiftExpression	word >> ( 32 - 3 )		1214	0		>>			
ANR	1271	Identifier	word		1214	0					
ANR	1272	AdditiveExpression	32 - 3		1214	1		-			
ANR	1273	PrimaryExpression	32		1214	0					
ANR	1274	PrimaryExpression	3		1214	1					
ANR	1275	PrimaryExpression	1		1214	1					
ANR	1276	CompoundStatement		9:1:175:201	1214	1					
ANR	1277	IdentifierDeclStatement	"int white_run , black_run ;"	9:1:263:289	1214	0	True				
ANR	1278	IdentifierDecl	white_run		1214	0					
ANR	1279	IdentifierDeclType	int		1214	0					
ANR	1280	Identifier	white_run		1214	1					
ANR	1281	IdentifierDecl	black_run		1214	1					
ANR	1282	IdentifierDeclType	int		1214	0					
ANR	1283	Identifier	black_run		1214	1					
ANR	1284	ExpressionStatement	"jbig2_decode_mmr_consume ( mmr , 3 )"	10:1:292:329	1214	1	True				
ANR	1285	CallExpression	"jbig2_decode_mmr_consume ( mmr , 3 )"		1214	0					
ANR	1286	Callee	jbig2_decode_mmr_consume		1214	0					
ANR	1287	Identifier	jbig2_decode_mmr_consume		1214	0					
ANR	1288	ArgumentList	mmr		1214	1					
ANR	1289	Argument	mmr		1214	0					
ANR	1290	Identifier	mmr		1214	0					
ANR	1291	Argument	3		1214	1					
ANR	1292	PrimaryExpression	3		1214	0					
ANR	1293	IfStatement	if ( a0 == - 1 )		1214	2					
ANR	1294	Condition	a0 == - 1	11:6:337:345	1214	0	True				
ANR	1295	EqualityExpression	a0 == - 1		1214	0		==			
ANR	1296	Identifier	a0		1214	0					
ANR	1297	UnaryOperationExpression	- 1		1214	1					
ANR	1298	UnaryOperator	-		1214	0					
ANR	1299	PrimaryExpression	1		1214	1					
ANR	1300	ExpressionStatement	a0 = 0	11:18:349:356	1214	1	True				
ANR	1301	AssignmentExpression	a0 = 0		1214	0		=			
ANR	1302	Identifier	a0		1214	0					
ANR	1303	PrimaryExpression	0		1214	1					
ANR	1304	IfStatement	if ( c == 0 )		1214	3					
ANR	1305	Condition	c == 0	12:6:364:369	1214	0	True				
ANR	1306	EqualityExpression	c == 0		1214	0		==			
ANR	1307	Identifier	c		1214	0					
ANR	1308	PrimaryExpression	0		1214	1					
ANR	1309	CompoundStatement		12:15:285:285	1214	1					
ANR	1310	ExpressionStatement	"white_run = jbig2_decode_get_run ( mmr , jbig2_mmr_white_decode , 8 )"	13:1:376:446	1214	0	True				
ANR	1311	AssignmentExpression	"white_run = jbig2_decode_get_run ( mmr , jbig2_mmr_white_decode , 8 )"		1214	0		=			
ANR	1312	Identifier	white_run		1214	0					
ANR	1313	CallExpression	"jbig2_decode_get_run ( mmr , jbig2_mmr_white_decode , 8 )"		1214	1					
ANR	1314	Callee	jbig2_decode_get_run		1214	0					
ANR	1315	Identifier	jbig2_decode_get_run		1214	0					
ANR	1316	ArgumentList	mmr		1214	1					
ANR	1317	Argument	mmr		1214	0					
ANR	1318	Identifier	mmr		1214	0					
ANR	1319	Argument	jbig2_mmr_white_decode		1214	1					
ANR	1320	Identifier	jbig2_mmr_white_decode		1214	0					
ANR	1321	Argument	8		1214	2					
ANR	1322	PrimaryExpression	8		1214	0					
ANR	1323	ExpressionStatement	"black_run = jbig2_decode_get_run ( mmr , jbig2_mmr_black_decode , 7 )"	14:1:449:519	1214	1	True				
ANR	1324	AssignmentExpression	"black_run = jbig2_decode_get_run ( mmr , jbig2_mmr_black_decode , 7 )"		1214	0		=			
ANR	1325	Identifier	black_run		1214	0					
ANR	1326	CallExpression	"jbig2_decode_get_run ( mmr , jbig2_mmr_black_decode , 7 )"		1214	1					
ANR	1327	Callee	jbig2_decode_get_run		1214	0					
ANR	1328	Identifier	jbig2_decode_get_run		1214	0					
ANR	1329	ArgumentList	mmr		1214	1					
ANR	1330	Argument	mmr		1214	0					
ANR	1331	Identifier	mmr		1214	0					
ANR	1332	Argument	jbig2_mmr_black_decode		1214	1					
ANR	1333	Identifier	jbig2_mmr_black_decode		1214	0					
ANR	1334	Argument	7		1214	2					
ANR	1335	PrimaryExpression	7		1214	0					
ANR	1336	ExpressionStatement	a1 = a0 + white_run	15:1:522:542	1214	2	True				
ANR	1337	AssignmentExpression	a1 = a0 + white_run		1214	0		=			
ANR	1338	Identifier	a1		1214	0					
ANR	1339	AdditiveExpression	a0 + white_run		1214	1		+			
ANR	1340	Identifier	a0		1214	0					
ANR	1341	Identifier	white_run		1214	1					
ANR	1342	ExpressionStatement	a2 = a1 + black_run	16:1:545:565	1214	3	True				
ANR	1343	AssignmentExpression	a2 = a1 + black_run		1214	0		=			
ANR	1344	Identifier	a2		1214	0					
ANR	1345	AdditiveExpression	a1 + black_run		1214	1		+			
ANR	1346	Identifier	a1		1214	0					
ANR	1347	Identifier	black_run		1214	1					
ANR	1348	IfStatement	if ( a1 > mmr -> width )		1214	4					
ANR	1349	Condition	a1 > mmr -> width	17:6:573:589	1214	0	True				
ANR	1350	RelationalExpression	a1 > mmr -> width		1214	0		>			
ANR	1351	Identifier	a1		1214	0					
ANR	1352	PtrMemberAccess	mmr -> width		1214	1					
ANR	1353	Identifier	mmr		1214	0					
ANR	1354	Identifier	width		1214	1					
ANR	1355	ExpressionStatement	a1 = mmr -> width	17:26:593:611	1214	1	True				
ANR	1356	AssignmentExpression	a1 = mmr -> width		1214	0		=			
ANR	1357	Identifier	a1		1214	0					
ANR	1358	PtrMemberAccess	mmr -> width		1214	1					
ANR	1359	Identifier	mmr		1214	0					
ANR	1360	Identifier	width		1214	1					
ANR	1361	IfStatement	if ( a2 > mmr -> width )		1214	5					
ANR	1362	Condition	a2 > mmr -> width	18:6:619:635	1214	0	True				
ANR	1363	RelationalExpression	a2 > mmr -> width		1214	0		>			
ANR	1364	Identifier	a2		1214	0					
ANR	1365	PtrMemberAccess	mmr -> width		1214	1					
ANR	1366	Identifier	mmr		1214	0					
ANR	1367	Identifier	width		1214	1					
ANR	1368	ExpressionStatement	a2 = mmr -> width	18:26:639:657	1214	1	True				
ANR	1369	AssignmentExpression	a2 = mmr -> width		1214	0		=			
ANR	1370	Identifier	a2		1214	0					
ANR	1371	PtrMemberAccess	mmr -> width		1214	1					
ANR	1372	Identifier	mmr		1214	0					
ANR	1373	Identifier	width		1214	1					
ANR	1374	IfStatement	if ( a2 < a1 || a1 < 0 )		1214	6					
ANR	1375	Condition	a2 < a1 || a1 < 0	19:6:665:681	1214	0	True				
ANR	1376	OrExpression	a2 < a1 || a1 < 0		1214	0		||			
ANR	1377	RelationalExpression	a2 < a1		1214	0		<			
ANR	1378	Identifier	a2		1214	0					
ANR	1379	Identifier	a1		1214	1					
ANR	1380	RelationalExpression	a1 < 0		1214	1		<			
ANR	1381	Identifier	a1		1214	0					
ANR	1382	PrimaryExpression	0		1214	1					
ANR	1383	ReturnStatement	return - 1 ;	19:26:685:696	1214	1	True				
ANR	1384	UnaryOperationExpression	- 1		1214	0					
ANR	1385	UnaryOperator	-		1214	0					
ANR	1386	PrimaryExpression	1		1214	1					
ANR	1387	ExpressionStatement	"jbig2_set_bits ( dst , a1 , a2 )"	20:1:699:732	1214	7	True				
ANR	1388	CallExpression	"jbig2_set_bits ( dst , a1 , a2 )"		1214	0					
ANR	1389	Callee	jbig2_set_bits		1214	0					
ANR	1390	Identifier	jbig2_set_bits		1214	0					
