command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	1060	File	tmp/15_0.c								
ANR	1061	Function	curl_maprintf	1:0:0:547							
ANR	1062	FunctionDef	curl_maprintf (const char * format)		1061	0					
ANR	1063	CompoundStatement		1:51:51:547	1061	0					
ANR	1064	IdentifierDeclStatement	va_list ap_save ;	2:1:54:70	1061	0	True				
ANR	1065	IdentifierDecl	ap_save		1061	0					
ANR	1066	IdentifierDeclType	va_list		1061	0					
ANR	1067	Identifier	ap_save		1061	1					
ANR	1068	IdentifierDeclStatement	int retcode ;	3:1:73:85	1061	1	True				
ANR	1069	IdentifierDecl	retcode		1061	0					
ANR	1070	IdentifierDeclType	int		1061	0					
ANR	1071	Identifier	retcode		1061	1					
ANR	1072	IdentifierDeclStatement	struct asprintf info ;	4:1:88:109	1061	2	True				
ANR	1073	IdentifierDecl	info		1061	0					
ANR	1074	IdentifierDeclType	struct asprintf		1061	0					
ANR	1075	Identifier	info		1061	1					
ANR	1076	ExpressionStatement	info . buffer = NULL	5:1:112:133	1061	3	True				
ANR	1077	AssignmentExpression	info . buffer = NULL		1061	0		=			
ANR	1078	MemberAccess	info . buffer		1061	0					
ANR	1079	Identifier	info		1061	0					
ANR	1080	Identifier	buffer		1061	1					
ANR	1081	Identifier	NULL		1061	1					
ANR	1082	ExpressionStatement	info . len = 0	6:1:136:151	1061	4	True				
ANR	1083	AssignmentExpression	info . len = 0		1061	0		=			
ANR	1084	MemberAccess	info . len		1061	0					
ANR	1085	Identifier	info		1061	0					
ANR	1086	Identifier	len		1061	1					
ANR	1087	PrimaryExpression	0		1061	1					
ANR	1088	ExpressionStatement	info . alloc = 0	7:1:154:171	1061	5	True				
ANR	1089	AssignmentExpression	info . alloc = 0		1061	0		=			
ANR	1090	MemberAccess	info . alloc		1061	0					
ANR	1091	Identifier	info		1061	0					
ANR	1092	Identifier	alloc		1061	1					
ANR	1093	PrimaryExpression	0		1061	1					
ANR	1094	ExpressionStatement	info . fail = 0	8:1:174:190	1061	6	True				
ANR	1095	AssignmentExpression	info . fail = 0		1061	0		=			
ANR	1096	MemberAccess	info . fail		1061	0					
ANR	1097	Identifier	info		1061	0					
ANR	1098	Identifier	fail		1061	1					
ANR	1099	PrimaryExpression	0		1061	1					
ANR	1100	ExpressionStatement	"va_start ( ap_save , format )"	9:1:193:223	1061	7	True				
ANR	1101	CallExpression	"va_start ( ap_save , format )"		1061	0					
ANR	1102	Callee	va_start		1061	0					
ANR	1103	Identifier	va_start		1061	0					
ANR	1104	ArgumentList	ap_save		1061	1					
ANR	1105	Argument	ap_save		1061	0					
ANR	1106	Identifier	ap_save		1061	0					
ANR	1107	Argument	format		1061	1					
ANR	1108	Identifier	format		1061	0					
ANR	1109	ExpressionStatement	"retcode = dprintf_formatf ( & info , alloc_addbyter , format , ap_save )"	10:1:226:299	1061	8	True				
ANR	1110	AssignmentExpression	"retcode = dprintf_formatf ( & info , alloc_addbyter , format , ap_save )"		1061	0		=			
ANR	1111	Identifier	retcode		1061	0					
ANR	1112	CallExpression	"dprintf_formatf ( & info , alloc_addbyter , format , ap_save )"		1061	1					
ANR	1113	Callee	dprintf_formatf		1061	0					
ANR	1114	Identifier	dprintf_formatf		1061	0					
ANR	1115	ArgumentList	& info		1061	1					
ANR	1116	Argument	& info		1061	0					
ANR	1117	UnaryOperationExpression	& info		1061	0					
ANR	1118	UnaryOperator	&		1061	0					
ANR	1119	Identifier	info		1061	1					
ANR	1120	Argument	alloc_addbyter		1061	1					
ANR	1121	Identifier	alloc_addbyter		1061	0					
