command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	5796	File	tmp/8_1.c								
ANR	5797	Function	jbig2_end_of_stripe	1:0:0:624							
ANR	5798	FunctionDef	"jbig2_end_of_stripe (Jbig2Ctx * ctx , Jbig2Segment * segment , const uint8_t * segment_data)"		5797	0					
ANR	5799	CompoundStatement		1:99:99:624	5797	0					
ANR	5800	IdentifierDeclStatement	Jbig2Page page = ctx -> pages [ ctx -> current_page ] ;	2:1:102:156	5797	0	True				
ANR	5801	IdentifierDecl	page = ctx -> pages [ ctx -> current_page ]		5797	0					
ANR	5802	IdentifierDeclType	Jbig2Page		5797	0					
ANR	5803	Identifier	page		5797	1					
ANR	5804	AssignmentExpression	page = ctx -> pages [ ctx -> current_page ]		5797	2		=			
ANR	5805	Identifier	page		5797	0					
ANR	5806	ArrayIndexing	ctx -> pages [ ctx -> current_page ]		5797	1					
ANR	5807	PtrMemberAccess	ctx -> pages		5797	0					
ANR	5808	Identifier	ctx		5797	0					
ANR	5809	Identifier	pages		5797	1					
ANR	5810	PtrMemberAccess	ctx -> current_page		5797	1					
ANR	5811	Identifier	ctx		5797	0					
ANR	5812	Identifier	current_page		5797	1					
ANR	5813	IdentifierDeclStatement	int end_row ;	3:1:159:171	5797	1	True				
ANR	5814	IdentifierDecl	end_row		5797	0					
ANR	5815	IdentifierDeclType	int		5797	0					
ANR	5816	Identifier	end_row		5797	1					
ANR	5817	ExpressionStatement	end_row = jbig2_get_int32 ( segment_data )	4:1:174:217	5797	2	True				
ANR	5818	AssignmentExpression	end_row = jbig2_get_int32 ( segment_data )		5797	0		=			
ANR	5819	Identifier	end_row		5797	0					
ANR	5820	CallExpression	jbig2_get_int32 ( segment_data )		5797	1					
ANR	5821	Callee	jbig2_get_int32		5797	0					
ANR	5822	Identifier	jbig2_get_int32		5797	0					
ANR	5823	ArgumentList	segment_data		5797	1					
ANR	5824	Argument	segment_data		5797	0					
ANR	5825	Identifier	segment_data		5797	0					
ANR	5826	IfStatement	if ( end_row < page . end_row )		5797	3					
ANR	5827	Condition	end_row < page . end_row	5:6:225:248	5797	0	True				
ANR	5828	RelationalExpression	end_row < page . end_row		5797	0		<			
ANR	5829	Identifier	end_row		5797	0					
ANR	5830	MemberAccess	page . end_row		5797	1					
ANR	5831	Identifier	page		5797	0					
ANR	5832	Identifier	end_row		5797	1					
ANR	5833	CompoundStatement		5:33:152:152	5797	1					
ANR	5834	Statement	jbig2_error	6:1:255:265	5797	0	True				
ANR	5835	Statement	(	6:13:267:267	5797	1	True				
ANR	5836	Statement	ctx	6:15:269:271	5797	2	True				
ANR	5837	Statement	","	6:19:273:273	5797	3	True				
ANR	5838	Statement	JBIG2_SEVERITY_WARNING	6:21:275:296	5797	4	True				
ANR	5839	Statement	","	6:44:298:298	5797	5	True				
ANR	5840	Statement	segment	6:46:300:306	5797	6	True				
ANR	5841	Statement	->	6:54:308:309	5797	7	True				
ANR	5842	Statement	number	6:57:311:316	5797	8	True				
ANR	5843	Statement	","	6:64:318:318	5797	9	True				
ANR	5844	Statement	"""end of stripe segment with non-positive end row advance"""	6:66:320:376	5797	10	True				
ANR	5845	Statement	""" (new end row %d vs current end row %d)"""	6:124:378:418	5797	11	True				
