command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	137	File	tmp/1_1.c								
ANR	138	Function	jbig2_word_stream_buf_get_next_word	1:0:0:584							
ANR	139	FunctionDef	"jbig2_word_stream_buf_get_next_word (Jbig2WordStream * self , int offset , uint32_t * word)"		138	0					
ANR	140	CompoundStatement		1:105:105:584	138	0					
ANR	141	IdentifierDeclStatement	Jbig2WordStreamBuf * z = ( Jbig2WordStreamBuf * ) self ;	2:1:108:163	138	0	True				
ANR	142	IdentifierDecl	* z = ( Jbig2WordStreamBuf * ) self		138	0					
ANR	143	IdentifierDeclType	Jbig2WordStreamBuf *		138	0					
ANR	144	Identifier	z		138	1					
ANR	145	AssignmentExpression	* z = ( Jbig2WordStreamBuf * ) self		138	2		=			
ANR	146	Identifier	z		138	0					
ANR	147	CastExpression	( Jbig2WordStreamBuf * ) self		138	1					
ANR	148	CastTarget	Jbig2WordStreamBuf *		138	0					
ANR	149	Identifier	self		138	1					
ANR	150	IdentifierDeclStatement	const byte * data = z -> data ;	3:1:166:196	138	1	True				
ANR	151	IdentifierDecl	* data = z -> data		138	0					
ANR	152	IdentifierDeclType	const byte *		138	0					
ANR	153	Identifier	data		138	1					
ANR	154	AssignmentExpression	* data = z -> data		138	2		=			
ANR	155	Identifier	data		138	0					
ANR	156	PtrMemberAccess	z -> data		138	1					
ANR	157	Identifier	z		138	0					
ANR	158	Identifier	data		138	1					
ANR	159	IdentifierDeclStatement	uint32_t result ;	4:1:199:215	138	2	True				
ANR	160	IdentifierDecl	result		138	0					
ANR	161	IdentifierDeclType	uint32_t		138	0					
ANR	162	Identifier	result		138	1					
ANR	163	IfStatement	if ( offset + 4 < z -> size )		138	3					
ANR	164	Condition	offset + 4 < z -> size	5:6:223:244	138	0	True				
ANR	165	RelationalExpression	offset + 4 < z -> size		138	0		<			
ANR	166	AdditiveExpression	offset + 4		138	0		+			
ANR	167	Identifier	offset		138	0					
ANR	168	PrimaryExpression	4		138	1					
ANR	169	PtrMemberAccess	z -> size		138	1					
ANR	170	Identifier	z		138	0					
ANR	171	Identifier	size		138	1					
ANR	172	ExpressionStatement	result = ( data [ offset ] << 24 ) | ( data [ offset + 1 ] << 16 ) | ( data [ offset + 2 ] << 8 ) | data [ offset + 3 ]	5:31:248:368	138	1	True				
ANR	173	AssignmentExpression	result = ( data [ offset ] << 24 ) | ( data [ offset + 1 ] << 16 ) | ( data [ offset + 2 ] << 8 ) | data [ offset + 3 ]		138	0		=			
ANR	174	Identifier	result		138	0					
ANR	175	InclusiveOrExpression	( data [ offset ] << 24 ) | ( data [ offset + 1 ] << 16 ) | ( data [ offset + 2 ] << 8 ) | data [ offset + 3 ]		138	1		|			
ANR	176	ShiftExpression	data [ offset ] << 24		138	0		<<			
ANR	177	ArrayIndexing	data [ offset ]		138	0					
ANR	178	Identifier	data		138	0					
ANR	179	Identifier	offset		138	1					
ANR	180	PrimaryExpression	24		138	1					
ANR	181	InclusiveOrExpression	( data [ offset + 1 ] << 16 ) | ( data [ offset + 2 ] << 8 ) | data [ offset + 3 ]		138	1		|			
ANR	182	ShiftExpression	data [ offset + 1 ] << 16		138	0		<<			
ANR	183	ArrayIndexing	data [ offset + 1 ]		138	0					
ANR	184	Identifier	data		138	0					
ANR	185	AdditiveExpression	offset + 1		138	1		+			
ANR	186	Identifier	offset		138	0					
ANR	187	PrimaryExpression	1		138	1					
ANR	188	PrimaryExpression	16		138	1					
ANR	189	InclusiveOrExpression	( data [ offset + 2 ] << 8 ) | data [ offset + 3 ]		138	1		|			
ANR	190	ShiftExpression	data [ offset + 2 ] << 8		138	0		<<			
ANR	191	ArrayIndexing	data [ offset + 2 ]		138	0					
ANR	192	Identifier	data		138	0					
ANR	193	AdditiveExpression	offset + 2		138	1		+			
ANR	194	Identifier	offset		138	0					
ANR	195	PrimaryExpression	2		138	1					
ANR	196	PrimaryExpression	8		138	1					
ANR	197	ArrayIndexing	data [ offset + 3 ]		138	1					
ANR	198	Identifier	data		138	0					
ANR	199	AdditiveExpression	offset + 3		138	1		+			
ANR	200	Identifier	offset		138	0					
ANR	201	PrimaryExpression	3		138	1					
