command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	4481	File	tmp/6_0.c								
ANR	4482	Function	curl_mvsnprintf	1:0:0:442							
ANR	4483	FunctionDef	"curl_mvsnprintf (char * buffer , size_t maxlength , const char * format , va_list ap_save)"		4482	0					
ANR	4484	CompoundStatement		1:97:97:442	4482	0					
ANR	4485	IdentifierDeclStatement	int retcode ;	2:1:100:112	4482	0	True				
ANR	4486	IdentifierDecl	retcode		4482	0					
ANR	4487	IdentifierDeclType	int		4482	0					
ANR	4488	Identifier	retcode		4482	1					
ANR	4489	IdentifierDeclStatement	struct nsprintf info ;	3:1:115:136	4482	1	True				
ANR	4490	IdentifierDecl	info		4482	0					
ANR	4491	IdentifierDeclType	struct nsprintf		4482	0					
ANR	4492	Identifier	info		4482	1					
ANR	4493	ExpressionStatement	info . buffer = buffer	4:1:139:162	4482	2	True				
ANR	4494	AssignmentExpression	info . buffer = buffer		4482	0		=			
ANR	4495	MemberAccess	info . buffer		4482	0					
ANR	4496	Identifier	info		4482	0					
ANR	4497	Identifier	buffer		4482	1					
ANR	4498	Identifier	buffer		4482	1					
ANR	4499	ExpressionStatement	info . length = 0	5:1:165:183	4482	3	True				
ANR	4500	AssignmentExpression	info . length = 0		4482	0		=			
ANR	4501	MemberAccess	info . length		4482	0					
ANR	4502	Identifier	info		4482	0					
ANR	4503	Identifier	length		4482	1					
ANR	4504	PrimaryExpression	0		4482	1					
ANR	4505	ExpressionStatement	info . max = maxlength	6:1:186:209	4482	4	True				
ANR	4506	AssignmentExpression	info . max = maxlength		4482	0		=			
ANR	4507	MemberAccess	info . max		4482	0					
ANR	4508	Identifier	info		4482	0					
ANR	4509	Identifier	max		4482	1					
ANR	4510	Identifier	maxlength		4482	1					
ANR	4511	ExpressionStatement	"retcode = dprintf_formatf ( & info , addbyter , format , ap_save )"	7:1:212:279	4482	5	True				
ANR	4512	AssignmentExpression	"retcode = dprintf_formatf ( & info , addbyter , format , ap_save )"		4482	0		=			
ANR	4513	Identifier	retcode		4482	0					
ANR	4514	CallExpression	"dprintf_formatf ( & info , addbyter , format , ap_save )"		4482	1					
ANR	4515	Callee	dprintf_formatf		4482	0					
ANR	4516	Identifier	dprintf_formatf		4482	0					
ANR	4517	ArgumentList	& info		4482	1					
ANR	4518	Argument	& info		4482	0					
ANR	4519	UnaryOperationExpression	& info		4482	0					
ANR	4520	UnaryOperator	&		4482	0					
ANR	4521	Identifier	info		4482	1					
ANR	4522	Argument	addbyter		4482	1					
ANR	4523	Identifier	addbyter		4482	0					
ANR	4524	Argument	format		4482	2					
ANR	4525	Identifier	format		4482	0					
ANR	4526	Argument	ap_save		4482	3					
