command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	684	File	tmp/13_1.c								
ANR	685	Function	jbig2_decode_halftone_mmr	1:0:0:810							
ANR	686	FunctionDef	"jbig2_decode_halftone_mmr (Jbig2Ctx * ctx , const Jbig2GenericRegionParams * params , const byte * data , size_t size , Jbig2Image * image , size_t * consumed_bytes)"		685	0					
ANR	687	CompoundStatement		1:172:172:810	685	0					
ANR	688	IdentifierDeclStatement	Jbig2MmrCtx mmr ;	2:1:175:191	685	0	True				
ANR	689	IdentifierDecl	mmr		685	0					
ANR	690	IdentifierDeclType	Jbig2MmrCtx		685	0					
ANR	691	Identifier	mmr		685	1					
ANR	692	IdentifierDeclStatement	const int rowstride = image -> stride ;	3:1:194:232	685	1	True				
ANR	693	IdentifierDecl	rowstride = image -> stride		685	0					
ANR	694	IdentifierDeclType	const int		685	0					
ANR	695	Identifier	rowstride		685	1					
ANR	696	AssignmentExpression	rowstride = image -> stride		685	2		=			
ANR	697	Identifier	rowstride		685	0					
ANR	698	PtrMemberAccess	image -> stride		685	1					
ANR	699	Identifier	image		685	0					
ANR	700	Identifier	stride		685	1					
ANR	701	IdentifierDeclStatement	byte * dst = image -> data ;	4:1:235:262	685	2	True				
ANR	702	IdentifierDecl	* dst = image -> data		685	0					
ANR	703	IdentifierDeclType	byte *		685	0					
ANR	704	Identifier	dst		685	1					
ANR	705	AssignmentExpression	* dst = image -> data		685	2		=			
ANR	706	Identifier	dst		685	0					
ANR	707	PtrMemberAccess	image -> data		685	1					
ANR	708	Identifier	image		685	0					
ANR	709	Identifier	data		685	1					
ANR	710	IdentifierDeclStatement	byte * ref = NULL ;	5:1:265:283	685	3	True				
ANR	711	IdentifierDecl	* ref = NULL		685	0					
ANR	712	IdentifierDeclType	byte *		685	0					
ANR	713	Identifier	ref		685	1					
ANR	714	AssignmentExpression	* ref = NULL		685	2		=			
ANR	715	Identifier	NULL		685	0					
ANR	716	Identifier	NULL		685	1					
ANR	717	IdentifierDeclStatement	int y ;	6:1:286:292	685	4	True				
ANR	718	IdentifierDecl	y		685	0					
ANR	719	IdentifierDeclType	int		685	0					
ANR	720	Identifier	y		685	1					
ANR	721	IdentifierDeclStatement	int code = 0 ;	7:1:295:308	685	5	True				
ANR	722	IdentifierDecl	code = 0		685	0					
ANR	723	IdentifierDeclType	int		685	0					
ANR	724	Identifier	code		685	1					
ANR	725	AssignmentExpression	code = 0		685	2		=			
ANR	726	Identifier	code		685	0					
ANR	727	PrimaryExpression	0		685	1					
ANR	728	IdentifierDeclStatement	const uint32_t EOFB = 0x001001 ;	8:1:311:342	685	6	True				
ANR	729	IdentifierDecl	EOFB = 0x001001		685	0					
ANR	730	IdentifierDeclType	const uint32_t		685	0					
ANR	731	Identifier	EOFB		685	1					
ANR	732	AssignmentExpression	EOFB = 0x001001		685	2		=			
ANR	733	Identifier	EOFB		685	0					
ANR	734	PrimaryExpression	0x001001		685	1					
ANR	735	ExpressionStatement	"jbig2_decode_mmr_init ( & mmr , image -> width , image -> height , data , size )"	9:1:345:426	685	7	True				
ANR	736	CallExpression	"jbig2_decode_mmr_init ( & mmr , image -> width , image -> height , data , size )"		685	0					
ANR	737	Callee	jbig2_decode_mmr_init		685	0					
ANR	738	Identifier	jbig2_decode_mmr_init		685	0					
ANR	739	ArgumentList	& mmr		685	1					
ANR	740	Argument	& mmr		685	0					
ANR	741	UnaryOperationExpression	& mmr		685	0					
