command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	349	File	tmp/2_1.c								
ANR	350	Function	jbig2_text_region	1:0:0:15667							
ANR	351	FunctionDef	"jbig2_text_region (Jbig2Ctx * ctx , Jbig2Segment * segment , const byte * segment_data)"		350	0					
ANR	352	CompoundStatement		1:94:94:15667	350	0					
ANR	353	IdentifierDeclStatement	int offset = 0 ;	2:1:97:112	350	0	True				
ANR	354	IdentifierDecl	offset = 0		350	0					
ANR	355	IdentifierDeclType	int		350	0					
ANR	356	Identifier	offset		350	1					
ANR	357	AssignmentExpression	offset = 0		350	2		=			
ANR	358	Identifier	offset		350	0					
ANR	359	PrimaryExpression	0		350	1					
ANR	360	IdentifierDeclStatement	Jbig2RegionSegmentInfo region_info ;	3:1:115:150	350	1	True				
ANR	361	IdentifierDecl	region_info		350	0					
ANR	362	IdentifierDeclType	Jbig2RegionSegmentInfo		350	0					
ANR	363	Identifier	region_info		350	1					
ANR	364	IdentifierDeclStatement	Jbig2TextRegionParams params ;	4:1:153:182	350	2	True				
ANR	365	IdentifierDecl	params		350	0					
ANR	366	IdentifierDeclType	Jbig2TextRegionParams		350	0					
ANR	367	Identifier	params		350	1					
ANR	368	IdentifierDeclStatement	Jbig2Image * image = NULL ;	5:1:185:211	350	3	True				
ANR	369	IdentifierDecl	* image = NULL		350	0					
ANR	370	IdentifierDeclType	Jbig2Image *		350	0					
ANR	371	Identifier	image		350	1					
ANR	372	AssignmentExpression	* image = NULL		350	2		=			
ANR	373	Identifier	NULL		350	0					
ANR	374	Identifier	NULL		350	1					
ANR	375	IdentifierDeclStatement	Jbig2SymbolDict * * dicts = NULL ;	6:1:214:247	350	4	True				
ANR	376	IdentifierDecl	* * dicts = NULL		350	0					
ANR	377	IdentifierDeclType	Jbig2SymbolDict * *		350	0					
ANR	378	Identifier	dicts		350	1					
ANR	379	AssignmentExpression	* * dicts = NULL		350	2		=			
ANR	380	Identifier	NULL		350	0					
ANR	381	Identifier	NULL		350	1					
ANR	382	IdentifierDeclStatement	int n_dicts = 0 ;	7:1:250:266	350	5	True				
ANR	383	IdentifierDecl	n_dicts = 0		350	0					
ANR	384	IdentifierDeclType	int		350	0					
ANR	385	Identifier	n_dicts		350	1					
ANR	386	AssignmentExpression	n_dicts = 0		350	2		=			
ANR	387	Identifier	n_dicts		350	0					
ANR	388	PrimaryExpression	0		350	1					
ANR	389	IdentifierDeclStatement	uint16_t flags = 0 ;	8:1:269:288	350	6	True				
ANR	390	IdentifierDecl	flags = 0		350	0					
ANR	391	IdentifierDeclType	uint16_t		350	0					
ANR	392	Identifier	flags		350	1					
ANR	393	AssignmentExpression	flags = 0		350	2		=			
ANR	394	Identifier	flags		350	0					
ANR	395	PrimaryExpression	0		350	1					
ANR	396	IdentifierDeclStatement	uint16_t huffman_flags = 0 ;	9:1:291:318	350	7	True				
ANR	397	IdentifierDecl	huffman_flags = 0		350	0					
ANR	398	IdentifierDeclType	uint16_t		350	0					
ANR	399	Identifier	huffman_flags		350	1					
ANR	400	AssignmentExpression	huffman_flags = 0		350	2		=			
ANR	401	Identifier	huffman_flags		350	0					
ANR	402	PrimaryExpression	0		350	1					
ANR	403	IdentifierDeclStatement	Jbig2ArithCx * GR_stats = NULL ;	10:1:321:352	350	8	True				
ANR	404	IdentifierDecl	* GR_stats = NULL		350	0					
ANR	405	IdentifierDeclType	Jbig2ArithCx *		350	0					
ANR	406	Identifier	GR_stats		350	1					
ANR	407	AssignmentExpression	* GR_stats = NULL		350	2		=			
ANR	408	Identifier	NULL		350	0					
ANR	409	Identifier	NULL		350	1					
ANR	410	IdentifierDeclStatement	int code = 0 ;	11:1:355:368	350	9	True				
ANR	411	IdentifierDecl	code = 0		350	0					
ANR	412	IdentifierDeclType	int		350	0					
ANR	413	Identifier	code		350	1					
ANR	414	AssignmentExpression	code = 0		350	2		=			
ANR	415	Identifier	code		350	0					
ANR	416	PrimaryExpression	0		350	1					
ANR	417	IdentifierDeclStatement	Jbig2WordStream * ws = NULL ;	12:1:371:399	350	10	True				
ANR	418	IdentifierDecl	* ws = NULL		350	0					
ANR	419	IdentifierDeclType	Jbig2WordStream *		350	0					
