command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	5632	File	tmp/7_1.c								
ANR	5633	Function	jbig2_page_add_result	1:0:0:721							
ANR	5634	FunctionDef	"jbig2_page_add_result (Jbig2Ctx * ctx , Jbig2Page * page , Jbig2Image * image , int x , int y , Jbig2ComposeOp op)"		5633	0					
ANR	5635	CompoundStatement		1:121:121:721	5633	0					
ANR	5636	IfStatement	if ( page -> image == NULL )		5633	0					
ANR	5637	Condition	page -> image == NULL	2:6:129:149	5633	0	True				
ANR	5638	EqualityExpression	page -> image == NULL		5633	0		==			
ANR	5639	PtrMemberAccess	page -> image		5633	0					
ANR	5640	Identifier	page		5633	0					
ANR	5641	Identifier	image		5633	1					
ANR	5642	Identifier	NULL		5633	1					
ANR	5643	CompoundStatement		2:30:31:31	5633	1					
ANR	5644	ExpressionStatement	"jbig2_error ( ctx , JBIG2_SEVERITY_WARNING , - 1 , ""page info possibly missing, no image defined"" )"	3:1:156:256	5633	0	True				
ANR	5645	CallExpression	"jbig2_error ( ctx , JBIG2_SEVERITY_WARNING , - 1 , ""page info possibly missing, no image defined"" )"		5633	0					
ANR	5646	Callee	jbig2_error		5633	0					
ANR	5647	Identifier	jbig2_error		5633	0					
ANR	5648	ArgumentList	ctx		5633	1					
ANR	5649	Argument	ctx		5633	0					
ANR	5650	Identifier	ctx		5633	0					
ANR	5651	Argument	JBIG2_SEVERITY_WARNING		5633	1					
ANR	5652	Identifier	JBIG2_SEVERITY_WARNING		5633	0					
ANR	5653	Argument	- 1		5633	2					
ANR	5654	UnaryOperationExpression	- 1		5633	0					
ANR	5655	UnaryOperator	-		5633	0					
ANR	5656	PrimaryExpression	1		5633	1					
ANR	5657	Argument	"""page info possibly missing, no image defined"""		5633	3					
ANR	5658	PrimaryExpression	"""page info possibly missing, no image defined"""		5633	0					
ANR	5659	ReturnStatement	return 0 ;	4:1:259:268	5633	1	True				
ANR	5660	PrimaryExpression	0		5633	0					
ANR	5661	IfStatement	if ( page -> striped )		5633	1					
ANR	5662	Condition	page -> striped	6:6:279:293	5633	0	True				
ANR	5663	PtrMemberAccess	page -> striped		5633	0					
ANR	5664	Identifier	page		5633	0					
ANR	5665	Identifier	striped		5633	1					
ANR	5666	CompoundStatement		7:1:178:233	5633	1					
ANR	5667	IdentifierDeclStatement	int new_height = y + image -> height + page -> end_row ;	7:1:300:355	5633	0	True				
ANR	5668	IdentifierDecl	new_height = y + image -> height + page -> end_row		5633	0					
ANR	5669	IdentifierDeclType	int		5633	0					
ANR	5670	Identifier	new_height		5633	1					
ANR	5671	AssignmentExpression	new_height = y + image -> height + page -> end_row		5633	2		=			
ANR	5672	Identifier	new_height		5633	0					
ANR	5673	AdditiveExpression	y + image -> height + page -> end_row		5633	1		+			
ANR	5674	Identifier	y		5633	0					
ANR	5675	AdditiveExpression	image -> height + page -> end_row		5633	1		+			
ANR	5676	PtrMemberAccess	image -> height		5633	0					
ANR	5677	Identifier	image		5633	0					
ANR	5678	Identifier	height		5633	1					
ANR	5679	PtrMemberAccess	page -> end_row		5633	1					
ANR	5680	Identifier	page		5633	0					
ANR	5681	Identifier	end_row		5633	1					
ANR	5682	IfStatement	if ( page -> image -> height < new_height )		5633	1					
ANR	5683	Condition	page -> image -> height < new_height	8:6:363:398	5633	0	True				
ANR	5684	RelationalExpression	page -> image -> height < new_height		5633	0		<			
